Year,Month,Day,Hour,Minute,DNI(KWH)
2023,4,3,7,0,0.5126232332110601
2023,4,3,8,0,0.6511350540753794
2023,4,3,9,0,0.7078790629760425
2023,4,3,10,0,0.7555203627472814
2023,4,3,11,0,0.769615400986375
2023,4,3,12,0,0.7787209138241795
2023,4,3,13,0,0.7751034741540235
2023,4,3,14,0,0.7782258020029017
2023,4,3,15,0,0.7467085922532958
2023,4,3,16,0,0.6618545947708916
2023,4,3,17,0,0.5663240929301918
2023,4,3,18,0,0.4496741785803863
2023,4,3,19,0,0.33035102895212026
2023,4,3,20,0,0.3227065763196227
2023,4,3,21,0,0.30913142557626433
2023,4,3,22,0,0.31110983227350275
2023,4,3,23,0,0.27648332192504627
2023,4,4,0,0,0.3004720428496503
2023,4,4,1,0,0.2963144409292778
2023,4,4,2,0,0.3079608162617617
2023,4,4,3,0,0.2939330405713878
2023,4,4,4,0,0.2989795550390882
2023,4,4,5,0,0.31657709055186756
2023,4,4,6,0,0.41792182221323176
2023,4,4,7,0,0.5189877564157395
2023,4,4,8,0,0.6255700828527554
2023,4,4,9,0,0.7062826453044956
2023,4,4,10,0,0.7610747145176745
2023,4,4,11,0,0.773499559754997
2023,4,4,12,0,0.7700965381567171
2023,4,4,13,0,0.7792463153606705
2023,4,4,14,0,0.7703022816100678
2023,4,4,15,0,0.7356717212402041
2023,4,4,16,0,0.6745853430045329
2023,4,4,17,0,0.5608202165006221
2023,4,4,18,0,0.43486535615987004
2023,4,4,19,0,0.363170908663566
2023,4,4,20,0,0.3092648992529645
2023,4,4,21,0,0.2920159853976104
2023,4,4,22,0,0.3070767455681323
2023,4,4,23,0,0.3253409390798707
2023,4,5,0,0,0.2869457479500475
2023,4,5,1,0,0.3155456874470557
2023,4,5,2,0,0.3027701201111747
2023,4,5,3,0,0.30301822910854054
2023,4,5,4,0,0.29296469537882136
2023,4,5,5,0,0.33655234119948796
2023,4,5,6,0,0.4017909625650914
2023,4,5,7,0,0.5269463147373687
2023,4,5,8,0,0.6442674223215094
2023,4,5,9,0,0.7217919566796045
2023,4,5,10,0,0.7402604123487756
2023,4,5,11,0,0.7774667796742495
2023,4,5,12,0,0.7615554480416851
2023,4,5,13,0,0.7877843672795647
2023,4,5,14,0,0.7823423371940685
2023,4,5,15,0,0.7336494219855446
2023,4,5,16,0,0.6526522246748454
2023,4,5,17,0,0.5533819408356976
2023,4,5,18,0,0.431956435695041
2023,4,5,19,0,0.3584772153323851
2023,4,5,20,0,0.32237828380599404
2023,4,5,21,0,0.29524623094982616
2023,4,5,22,0,0.29478853179477754
2023,4,5,23,0,0.29809473106108836
2023,4,6,0,0,0.3051725428763076
2023,4,6,1,0,0.3137294101114824
2023,4,6,2,0,0.29430946501037114
2023,4,6,3,0,0.2965907999139119
2023,4,6,4,0,0.2874114808266696
2023,4,6,5,0,0.33922793259313033
2023,4,6,6,0,0.3989317666017543
2023,4,6,7,0,0.518065832694665
2023,4,6,8,0,0.6360546399850012
2023,4,6,9,0,0.752822988846923
2023,4,6,10,0,0.7875709532191996
2023,4,6,11,0,0.7650358638112099
2023,4,6,12,0,0.7746396325041295
2023,4,6,13,0,0.7729709796044928
2023,4,6,14,0,0.7705102217522262
2023,4,6,15,0,0.7352803152886269
2023,4,6,16,0,0.692542455218218
2023,4,6,17,0,0.5549206093544377
2023,4,6,18,0,0.4464359513567667
2023,4,6,19,0,0.3585040699719087
2023,4,6,20,0,0.32433138064924383
2023,4,6,21,0,0.2957782621881947
2023,4,6,22,0,0.32174721396107836
2023,4,6,23,0,0.33349485968978915
2023,4,7,0,0,0.3268487589425683
2023,4,7,1,0,0.3112314113038809
2023,4,7,2,0,0.3143755738624586
2023,4,7,3,0,0.3157208334540547
2023,4,7,4,0,0.30652243434037985
2023,4,7,5,0,0.3314592551626094
2023,4,7,6,0,0.39165386290989734
2023,4,7,7,0,0.5315219041235892
2023,4,7,8,0,0.6563350373821657
2023,4,7,9,0,0.7382345157466171
2023,4,7,10,0,0.7948650094160138
2023,4,7,11,0,0.8006086687004005
2023,4,7,12,0,0.7898432040613949
2023,4,7,13,0,0.7725160266494521
2023,4,7,14,0,0.7780389588845515
2023,4,7,15,0,0.7451461312743555
2023,4,7,16,0,0.6687375343386717
2023,4,7,17,0,0.5894007670113373
2023,4,7,18,0,0.44590391397642387
2023,4,7,19,0,0.36086097203839934
2023,4,7,20,0,0.3223487398296925
2023,4,7,21,0,0.3151696976850675
2023,4,7,22,0,0.3172559525226268
2023,4,7,23,0,0.3109655547984618
2023,4,8,0,0,0.32261875839712856
2023,4,8,1,0,0.33140468593584865
2023,4,8,2,0,0.2902856452419893
2023,4,8,3,0,0.28769103630023457
2023,4,8,4,0,0.28927470816343825
2023,4,8,5,0,0.33060460002583714
2023,4,8,6,0,0.3939481566019817
2023,4,8,7,0,0.5271336427182404
2023,4,8,8,0,0.6315845429451878
2023,4,8,9,0,0.7371811031035326
2023,4,8,10,0,0.7666902504964378
2023,4,8,11,0,0.7663835037351013
2023,4,8,12,0,0.7546715483634363
2023,4,8,13,0,0.787076019316213
2023,4,8,14,0,0.7652779802864406
2023,4,8,15,0,0.736437225533264
2023,4,8,16,0,0.675269748052469
2023,4,8,17,0,0.5544309154855503
2023,4,8,18,0,0.435654422216599
2023,4,8,19,0,0.35294169016051646
2023,4,8,20,0,0.31716074839627556
2023,4,8,21,0,0.30479929628778696
2023,4,8,22,0,0.304803017560016
2023,4,8,23,0,0.2673327684666535
2023,4,9,0,0,0.31743159864110315
2023,4,9,1,0,0.29018255959975836
2023,4,9,2,0,0.3086140555305077
2023,4,9,3,0,0.29966947111397446
2023,4,9,4,0,0.3237138566172384
2023,4,9,5,0,0.3270249475285178
2023,4,9,6,0,0.3909403444827509
2023,4,9,7,0,0.49530863752460486
2023,4,9,8,0,0.6282677527984518
2023,4,9,9,0,0.7206902288452115
2023,4,9,10,0,0.7804484399011636
2023,4,9,11,0,0.7798078412620377
2023,4,9,12,0,0.7769029297230592
2023,4,9,13,0,0.7755124697154254
2023,4,9,14,0,0.7801541754716983
2023,4,9,15,0,0.7645667008454955
2023,4,9,16,0,0.6988852238060478
2023,4,9,17,0,0.5540170694500152
2023,4,9,18,0,0.4196919399866894
2023,4,9,19,0,0.3631992114193901
2023,4,9,20,0,0.3032429771367458
2023,4,9,21,0,0.2996276346418886
2023,4,9,22,0,0.31213512934150306
2023,4,9,23,0,0.315673157231939
2023,4,10,0,0,0.2892837153014696
2023,4,10,1,0,0.3211901325570047
2023,4,10,2,0,0.3141551721397812
2023,4,10,3,0,0.31569001022305954
2023,4,10,4,0,0.3214689831311259
2023,4,10,5,0,0.32832341447598706
2023,4,10,6,0,0.4342928094755868
2023,4,10,7,0,0.5254655126301305
2023,4,10,8,0,0.6467541389753575
2023,4,10,9,0,0.730313082879076
2023,4,10,10,0,0.7568630066823466
2023,4,10,11,0,0.776782565553827
2023,4,10,12,0,0.7862622034800176
2023,4,10,13,0,0.7925828976494543
2023,4,10,14,0,0.7675938586881647
2023,4,10,15,0,0.7486237221091359
2023,4,10,16,0,0.6879509029072597
2023,4,10,17,0,0.5754840866532662
2023,4,10,18,0,0.44477912472950354
2023,4,10,19,0,0.34585161728829406
2023,4,10,20,0,0.29235559871969374
2023,4,10,21,0,0.3247632409258173
2023,4,10,22,0,0.30985812947960845
2023,4,10,23,0,0.3326845804006124
2023,4,11,0,0,0.3301992125604603
2023,4,11,1,0,0.30232552654699374
2023,4,11,2,0,0.3186648432278399
2023,4,11,3,0,0.3132178014969912
2023,4,11,4,0,0.32671765483035653
2023,4,11,5,0,0.34982417054243903
2023,4,11,6,0,0.39531285071824185
2023,4,11,7,0,0.5355407133720057
2023,4,11,8,0,0.6279953894712943
2023,4,11,9,0,0.7217488708570842
2023,4,11,10,0,0.76849079888989
2023,4,11,11,0,0.7914778767041308
2023,4,11,12,0,0.7539359684120929
2023,4,11,13,0,0.7764527990411201
2023,4,11,14,0,0.8023805938756636
2023,4,11,15,0,0.7755420032213449
2023,4,11,16,0,0.6999643915627934
2023,4,11,17,0,0.5575094743791419
2023,4,11,18,0,0.4414347375522786
2023,4,11,19,0,0.35851898999425563
2023,4,11,20,0,0.30195615331775083
2023,4,11,21,0,0.3253398223835188
2023,4,11,22,0,0.3094594494698177
2023,4,11,23,0,0.3253720624361134
2023,4,12,0,0,0.3142049626286083
2023,4,12,1,0,0.331928335086571
2023,4,12,2,0,0.30369424909148895
2023,4,12,3,0,0.32515231980283515
2023,4,12,4,0,0.3151265466304899
2023,4,12,5,0,0.30947893339941895
2023,4,12,6,0,0.4058243450994505
2023,4,12,7,0,0.5345196441443669
2023,4,12,8,0,0.6378311585931419
2023,4,12,9,0,0.718358981039182
2023,4,12,10,0,0.7909133434399817
2023,4,12,11,0,0.7788597372213736
2023,4,12,12,0,0.7863563614594284
2023,4,12,13,0,0.7985757893911983
2023,4,12,14,0,0.7875874984788944
2023,4,12,15,0,0.7641236640318304
2023,4,12,16,0,0.6618028541900421
2023,4,12,17,0,0.5814905429129467
2023,4,12,18,0,0.44005346960958996
2023,4,12,19,0,0.36152082128665547
2023,4,12,20,0,0.3090077100384887
2023,4,12,21,0,0.3292288831191464
2023,4,12,22,0,0.31630702830398766
2023,4,12,23,0,0.3163259043795375
2023,4,13,0,0,0.3252669603375536
2023,4,13,1,0,0.3010079130945541
2023,4,13,2,0,0.32134665081616576
2023,4,13,3,0,0.3066531440943752
2023,4,13,4,0,0.30001496211824336
2023,4,13,5,0,0.3320628371474612
2023,4,13,6,0,0.4101978016741434
2023,4,13,7,0,0.5148635452072651
2023,4,13,8,0,0.6576794271501704
2023,4,13,9,0,0.7435084316259065
2023,4,13,10,0,0.7933930008349831
2023,4,13,11,0,0.8013445620310882
2023,4,13,12,0,0.7748562311142958
2023,4,13,13,0,0.7821778610230181
2023,4,13,14,0,0.7726832120338921
2023,4,13,15,0,0.7508315038977
2023,4,13,16,0,0.6850208936872841
2023,4,13,17,0,0.5610604193228705
2023,4,13,18,0,0.4845450136856722
2023,4,13,19,0,0.35131681291806605
2023,4,13,20,0,0.3325295115475547
2023,4,13,21,0,0.3171280638047509
2023,4,13,22,0,0.3074431270160994
2023,4,13,23,0,0.3237748001067033
2023,4,14,0,0,0.317539079183304
2023,4,14,1,0,0.3297133495406303
2023,4,14,2,0,0.2970593211218371
2023,4,14,3,0,0.30275614047105104
2023,4,14,4,0,0.3273828152381245
2023,4,14,5,0,0.3370086055205084
2023,4,14,6,0,0.402374736668915
2023,4,14,7,0,0.5346324408256788
2023,4,14,8,0,0.6494465954233267
2023,4,14,9,0,0.7516358280484465
2023,4,14,10,0,0.7955327776723312
2023,4,14,11,0,0.7790893349428911
2023,4,14,12,0,0.7684370887237958
2023,4,14,13,0,0.7637737088641167
2023,4,14,14,0,0.7488834598530625
2023,4,14,15,0,0.7594144840765765
2023,4,14,16,0,0.6924923920419233
2023,4,14,17,0,0.5648422971369454
2023,4,14,18,0,0.4331047573289126
2023,4,14,19,0,0.34960155960451816
2023,4,14,20,0,0.3260446890479744
2023,4,14,21,0,0.3188413180387015
2023,4,14,22,0,0.32468119443630233
2023,4,14,23,0,0.33805923106759417
2023,4,15,0,0,0.33303377432780296
2023,4,15,1,0,0.3208756294926697
2023,4,15,2,0,0.3210026993556798
2023,4,15,3,0,0.2947450271416798
2023,4,15,4,0,0.295361355563417
2023,4,15,5,0,0.3494993372584931
2023,4,15,6,0,0.3985615665352393
2023,4,15,7,0,0.5180505117946702
2023,4,15,8,0,0.6487758868410386
2023,4,15,9,0,0.7321913508000323
2023,4,15,10,0,0.7669266167373029
2023,4,15,11,0,0.7951896283835354
2023,4,15,12,0,0.810724299206153
2023,4,15,13,0,0.7734787233542336
2023,4,15,14,0,0.7767719844911287
2023,4,15,15,0,0.7664340550314546
2023,4,15,16,0,0.6815985430531203
2023,4,15,17,0,0.5490448366182549
2023,4,15,18,0,0.4536815424846359
2023,4,15,19,0,0.3649199101697564
2023,4,15,20,0,0.3209916690220473
2023,4,15,21,0,0.3057014334393854
2023,4,15,22,0,0.3109314330051001
2023,4,15,23,0,0.2926991932168367
2023,4,16,0,0,0.33188792138842266
2023,4,16,1,0,0.3063954930609232
2023,4,16,2,0,0.29698449355232265
2023,4,16,3,0,0.30624666193133937
2023,4,16,4,0,0.29895931841248696
2023,4,16,5,0,0.34600566160948854
2023,4,16,6,0,0.4153028917826912
2023,4,16,7,0,0.49801559929494943
2023,4,16,8,0,0.6710670750660392
2023,4,16,9,0,0.7552159911923823
2023,4,16,10,0,0.7792260778057591
2023,4,16,11,0,0.7919509967132777
2023,4,16,12,0,0.7995640269219374
2023,4,16,13,0,0.8007843414731491
2023,4,16,14,0,0.7649417766222611
2023,4,16,15,0,0.7518022521422949
2023,4,16,16,0,0.6826440517343487
2023,4,16,17,0,0.5941240180273077
2023,4,16,18,0,0.4550969740441572
2023,4,16,19,0,0.3777950936385445
2023,4,16,20,0,0.3340319043975114
2023,4,16,21,0,0.3106941419177081
2023,4,16,22,0,0.33098794872639176
2023,4,16,23,0,0.29429884715913474
2023,4,17,0,0,0.30269265523826155
2023,4,17,1,0,0.3029259045165927
2023,4,17,2,0,0.3265235131478397
2023,4,17,3,0,0.30576512065752
2023,4,17,4,0,0.31653296813144194
2023,4,17,5,0,0.34962030238889363
2023,4,17,6,0,0.4405954746549213
2023,4,17,7,0,0.5519815095753129
2023,4,17,8,0,0.6212247501928643
2023,4,17,9,0,0.7285875146339517
2023,4,17,10,0,0.7861565535603066
2023,4,17,11,0,0.79386947766501
2023,4,17,12,0,0.794680545325418
2023,4,17,13,0,0.7778206408055558
2023,4,17,14,0,0.8254673406950177
2023,4,17,15,0,0.7680969348892116
2023,4,17,16,0,0.6902177963524263
2023,4,17,17,0,0.5657063632918115
2023,4,17,18,0,0.4469757955557852
2023,4,17,19,0,0.3592739826486651
2023,4,17,20,0,0.31113021908816235
2023,4,17,21,0,0.32043629874590696
2023,4,17,22,0,0.31442157901608186
2023,4,17,23,0,0.302454051989407
2023,4,18,0,0,0.3361801261339306
2023,4,18,1,0,0.3367752648235411
2023,4,18,2,0,0.3302446069368341
2023,4,18,3,0,0.3029364806893372
2023,4,18,4,0,0.3179984429194299
2023,4,18,5,0,0.33899498561470776
2023,4,18,6,0,0.40440417573741944
2023,4,18,7,0,0.5408397151097679
2023,4,18,8,0,0.6394953118673545
2023,4,18,9,0,0.7486388085852658
2023,4,18,10,0,0.784265795933761
2023,4,18,11,0,0.7906326561059317
2023,4,18,12,0,0.7813741457494556
2023,4,18,13,0,0.8010748567076815
2023,4,18,14,0,0.8080838132569228
2023,4,18,15,0,0.7679198300343786
2023,4,18,16,0,0.693052016392909
2023,4,18,17,0,0.5665167940176664
2023,4,18,18,0,0.4348350756828481
2023,4,18,19,0,0.3577099884025303
2023,4,18,20,0,0.3101150938615742
2023,4,18,21,0,0.3045713239791671
2023,4,18,22,0,0.3193741175955078
2023,4,18,23,0,0.3306981172330217
2023,4,19,0,0,0.30099665253189234
2023,4,19,1,0,0.32119944923440713
2023,4,19,2,0,0.31322586052725715
2023,4,19,3,0,0.324373707857778
2023,4,19,4,0,0.3429646607593791
2023,4,19,5,0,0.33987315054383693
2023,4,19,6,0,0.38956242138773667
2023,4,19,7,0,0.5448480902108386
2023,4,19,8,0,0.6320426703799263
2023,4,19,9,0,0.7398088971500472
2023,4,19,10,0,0.7869598441773146
2023,4,19,11,0,0.7939837275211431
2023,4,19,12,0,0.7723027695863061
2023,4,19,13,0,0.7872176292610322
2023,4,19,14,0,0.7978318941800404
2023,4,19,15,0,0.7455149647721692
2023,4,19,16,0,0.6701931248946752
2023,4,19,17,0,0.53988066404492
2023,4,19,18,0,0.4580614774079909
2023,4,19,19,0,0.3687587505401026
2023,4,19,20,0,0.3289440426147612
2023,4,19,21,0,0.29241983870739946
2023,4,19,22,0,0.31771385689769727
2023,4,19,23,0,0.3089994490868881
2023,4,20,0,0,0.32343214293338723
2023,4,20,1,0,0.30855971538328963
2023,4,20,2,0,0.27388074342504776
2023,4,20,3,0,0.31887201387622144
2023,4,20,4,0,0.2964839053464048
2023,4,20,5,0,0.3319783752567739
2023,4,20,6,0,0.4107784342267216
2023,4,20,7,0,0.5249268295997143
2023,4,20,8,0,0.6577043581736827
2023,4,20,9,0,0.7249518632634611
2023,4,20,10,0,0.7864610604386922
2023,4,20,11,0,0.792860097717418
2023,4,20,12,0,0.8070265437082336
2023,4,20,13,0,0.8221901553968732
2023,4,20,14,0,0.7927417944594334
2023,4,20,15,0,0.7592173510197281
2023,4,20,16,0,0.6561867186661786
2023,4,20,17,0,0.5584402978080895
2023,4,20,18,0,0.44863396059228766
2023,4,20,19,0,0.37749689778774725
2023,4,20,20,0,0.3357733397014778
2023,4,20,21,0,0.2979767835985397
2023,4,20,22,0,0.3174489825464597
2023,4,20,23,0,0.3127638573509021
2023,4,21,0,0,0.3201615369274386
2023,4,21,1,0,0.3235400129732024
2023,4,21,2,0,0.3153900330598956
2023,4,21,3,0,0.30598965959839186
2023,4,21,4,0,0.3209579808030385
2023,4,21,5,0,0.3475693605103041
2023,4,21,6,0,0.40507560377469454
2023,4,21,7,0,0.5214741249021095
2023,4,21,8,0,0.6480035840733538
2023,4,21,9,0,0.7403772794207226
2023,4,21,10,0,0.7845745352262272
2023,4,21,11,0,0.7898001932716846
2023,4,21,12,0,0.7921411825296104
2023,4,21,13,0,0.7905144167311577
2023,4,21,14,0,0.7855293178032435
2023,4,21,15,0,0.7646358215293164
2023,4,21,16,0,0.6698587715202866
2023,4,21,17,0,0.5746946441559735
2023,4,21,18,0,0.4504233248310883
2023,4,21,19,0,0.38797602499360817
2023,4,21,20,0,0.3352706835476437
2023,4,21,21,0,0.31766510154211286
2023,4,21,22,0,0.32877654499247155
2023,4,21,23,0,0.3020200961952423
2023,4,22,0,0,0.3068400075612538
2023,4,22,1,0,0.3163737694341144
2023,4,22,2,0,0.3021630399540841
2023,4,22,3,0,0.3141428034485639
2023,4,22,4,0,0.31228934909392064
2023,4,22,5,0,0.32746249911343184
2023,4,22,6,0,0.41571843811626524
2023,4,22,7,0,0.5023580250335327
2023,4,22,8,0,0.63015735014106
2023,4,22,9,0,0.7333631226502156
2023,4,22,10,0,0.7580248962224184
2023,4,22,11,0,0.7620585178696292
2023,4,22,12,0,0.7600161089054981
2023,4,22,13,0,0.8060455566782768
2023,4,22,14,0,0.7762031279543109
2023,4,22,15,0,0.7325942080316944
2023,4,22,16,0,0.6787690024650468
2023,4,22,17,0,0.5540980965757686
2023,4,22,18,0,0.4656061014332851
2023,4,22,19,0,0.3671367125399109
2023,4,22,20,0,0.3102571343311445
2023,4,22,21,0,0.3098013726392317
2023,4,22,22,0,0.3052088342539903
2023,4,22,23,0,0.3295276225751316
2023,4,23,0,0,0.29801569943896195
2023,4,23,1,0,0.3314579242667823
2023,4,23,2,0,0.3202969102684648
2023,4,23,3,0,0.3098905732246431
2023,4,23,4,0,0.27808522413853465
2023,4,23,5,0,0.32554768349915186
2023,4,23,6,0,0.41584715684737
2023,4,23,7,0,0.5197752026829938
2023,4,23,8,0,0.6474300392254845
2023,4,23,9,0,0.7358408546358745
2023,4,23,10,0,0.7624994218610152
2023,4,23,11,0,0.7771705729623734
2023,4,23,12,0,0.78308835921908
2023,4,23,13,0,0.7915525385274058
2023,4,23,14,0,0.7898046709042419
2023,4,23,15,0,0.7729864465702951
2023,4,23,16,0,0.6694018771216219
2023,4,23,17,0,0.5516367377489436
2023,4,23,18,0,0.44135315971299016
2023,4,23,19,0,0.38269055538318375
2023,4,23,20,0,0.3304786796865441
2023,4,23,21,0,0.32306886564311954
2023,4,23,22,0,0.3281703992640611
2023,4,23,23,0,0.3158131802989602
2023,4,24,0,0,0.31454667069388514
2023,4,24,1,0,0.3054513638275628
2023,4,24,2,0,0.3303089943429291
2023,4,24,3,0,0.3209153024055191
2023,4,24,4,0,0.29649119942698315
2023,4,24,5,0,0.36483562167748157
2023,4,24,6,0,0.42172202201586917
2023,4,24,7,0,0.5104547614863247
2023,4,24,8,0,0.6375601795941644
2023,4,24,9,0,0.7099659529491732
2023,4,24,10,0,0.7662095910588993
2023,4,24,11,0,0.7770025498600791
2023,4,24,12,0,0.774980885944342
2023,4,24,13,0,0.7742063580614494
2023,4,24,14,0,0.7917275510160467
2023,4,24,15,0,0.7555245193411139
2023,4,24,16,0,0.6982099161352796
2023,4,24,17,0,0.5742591195593533
2023,4,24,18,0,0.43282002049830176
2023,4,24,19,0,0.3697389671443002
2023,4,24,20,0,0.2955631497230055
2023,4,24,21,0,0.3239516770532493
2023,4,24,22,0,0.3146430869979943
2023,4,24,23,0,0.30716751861288466
2023,4,25,0,0,0.30439605087536575
2023,4,25,1,0,0.2873135484818722
2023,4,25,2,0,0.32656490567565905
2023,4,25,3,0,0.32245528669612034
2023,4,25,4,0,0.30029514001871743
2023,4,25,5,0,0.34173212495701877
2023,4,25,6,0,0.4263991324204557
2023,4,25,7,0,0.5233630094931436
2023,4,25,8,0,0.6110913307813484
2023,4,25,9,0,0.7179356934660971
2023,4,25,10,0,0.7686796885744225
2023,4,25,11,0,0.7803044841205989
2023,4,25,12,0,0.779641734621565
2023,4,25,13,0,0.7794221885987829
2023,4,25,14,0,0.7835316892756867
2023,4,25,15,0,0.7465638105656255
2023,4,25,16,0,0.6695935166106188
2023,4,25,17,0,0.5579344846630296
2023,4,25,18,0,0.42382987136596895
2023,4,25,19,0,0.3768205793519788
2023,4,25,20,0,0.304669559593069
2023,4,25,21,0,0.30889808605563374
2023,4,25,22,0,0.30038366073690564
2023,4,25,23,0,0.3086396622631113
2023,4,26,0,0,0.31971018581122085
2023,4,26,1,0,0.31123475642405757
2023,4,26,2,0,0.3126209828729058
2023,4,26,3,0,0.3054985178133121
2023,4,26,4,0,0.3064484737178838
2023,4,26,5,0,0.33449863591808404
2023,4,26,6,0,0.38604361315362334
2023,4,26,7,0,0.5293295004256905
2023,4,26,8,0,0.6679659246745553
2023,4,26,9,0,0.7190628374060071
2023,4,26,10,0,0.7554056358647673
2023,4,26,11,0,0.7798766997082464
2023,4,26,12,0,0.7716767232242181
2023,4,26,13,0,0.7805387516684754
2023,4,26,14,0,0.7879891912410473
2023,4,26,15,0,0.7591409149751139
2023,4,26,16,0,0.6587659642563712
2023,4,26,17,0,0.5272244544625365
2023,4,26,18,0,0.45342341060631824
2023,4,26,19,0,0.38791227298520353
2023,4,26,20,0,0.32716486620471513
2023,4,26,21,0,0.302245347318439
2023,4,26,22,0,0.2924123282686359
2023,4,26,23,0,0.3089120181870331
2023,4,27,0,0,0.28883783688634596
2023,4,27,1,0,0.30724595624871415
2023,4,27,2,0,0.3018353023201645
2023,4,27,3,0,0.2886781793598868
2023,4,27,4,0,0.29040787729139667
2023,4,27,5,0,0.3258406774835017
2023,4,27,6,0,0.39868321698780124
2023,4,27,7,0,0.526818931527212
2023,4,27,8,0,0.6489085439931994
2023,4,27,9,0,0.7506846214070091
2023,4,27,10,0,0.7619000015421901
2023,4,27,11,0,0.8009246716628401
2023,4,27,12,0,0.7621268079057865
2023,4,27,13,0,0.7773660928727748
2023,4,27,14,0,0.7692122815299313
2023,4,27,15,0,0.7544220421062833
2023,4,27,16,0,0.6723416146096424
2023,4,27,17,0,0.556996469453515
2023,4,27,18,0,0.4537033347165952
2023,4,27,19,0,0.3791617415136491
2023,4,27,20,0,0.3146288128474441
2023,4,27,21,0,0.31782929132268595
2023,4,27,22,0,0.3081724594190722
2023,4,27,23,0,0.319467706425476
2023,4,28,0,0,0.3069507733214704
2023,4,28,1,0,0.31346671678861415
2023,4,28,2,0,0.30333308901716416
2023,4,28,3,0,0.319528599963927
2023,4,28,4,0,0.3132177370813961
2023,4,28,5,0,0.3272763522784785
2023,4,28,6,0,0.4133188831318801
2023,4,28,7,0,0.5116786562042475
2023,4,28,8,0,0.6449835693033421
2023,4,28,9,0,0.7096904763217806
2023,4,28,10,0,0.7845757217531655
2023,4,28,11,0,0.7898546450508813
2023,4,28,12,0,0.7745239530714018
2023,4,28,13,0,0.7723246270731626
2023,4,28,14,0,0.7817562381595934
2023,4,28,15,0,0.7274319618131551
2023,4,28,16,0,0.6925862813097627
2023,4,28,17,0,0.5702409221676823
2023,4,28,18,0,0.4537374556887618
2023,4,28,19,0,0.37302564769398733
2023,4,28,20,0,0.3039732580939802
2023,4,28,21,0,0.29945094942893574
2023,4,28,22,0,0.30376001739811576
2023,4,28,23,0,0.3136098793069714
2023,4,29,0,0,0.3171528860960123
2023,4,29,1,0,0.3193592567040958
2023,4,29,2,0,0.2936292533392803
2023,4,29,3,0,0.31851784275061645
2023,4,29,4,0,0.2987563845612352
2023,4,29,5,0,0.3351494105541312
2023,4,29,6,0,0.4213294882855269
2023,4,29,7,0,0.502348526350296
2023,4,29,8,0,0.6154978756700107
2023,4,29,9,0,0.7190249675039923
2023,4,29,10,0,0.7748784326323035
2023,4,29,11,0,0.7917267988658837
2023,4,29,12,0,0.7463616341498919
2023,4,29,13,0,0.7689664195474918
2023,4,29,14,0,0.7848987285831086
2023,4,29,15,0,0.7441434559917601
2023,4,29,16,0,0.639495483096126
2023,4,29,17,0,0.5475564185234598
2023,4,29,18,0,0.41813660622107446
2023,4,29,19,0,0.3422746730128656
2023,4,29,20,0,0.30819729551400393
2023,4,29,21,0,0.3029684589995262
2023,4,29,22,0,0.30782816189409173
2023,4,29,23,0,0.2847625895750652
2023,4,30,0,0,0.31031847745000435
2023,4,30,1,0,0.28278628996641964
2023,4,30,2,0,0.29539058456862827
2023,4,30,3,0,0.30468713864764707
2023,4,30,4,0,0.2932841010376876
2023,4,30,5,0,0.29700514252998006
2023,4,30,6,0,0.38824302367587477
2023,4,30,7,0,0.5254975468969723
2023,4,30,8,0,0.6402132809400882
2023,4,30,9,0,0.73993304810614
2023,4,30,10,0,0.7723156047031872
2023,4,30,11,0,0.7506845338616494
2023,4,30,12,0,0.7518145416097886
2023,4,30,13,0,0.789923369420075
2023,4,30,14,0,0.7855044837472721
2023,4,30,15,0,0.7429490727370233
2023,4,30,16,0,0.663648363641887
2023,4,30,17,0,0.5645328520887267
2023,4,30,18,0,0.43141067767620966
2023,4,30,19,0,0.3558195728379737
2023,4,30,20,0,0.316245265730588
2023,4,30,21,0,0.28519610288381597
2023,4,30,22,0,0.29497979327575535
2023,4,30,23,0,0.31503270091927377
2023,5,1,0,0,0.3207174244045844
2023,5,1,1,0,0.3343951721865048
2023,5,1,2,0,0.2959497960795777
2023,5,1,3,0,0.29003540968594416
2023,5,1,4,0,0.2937663044754324
2023,5,1,5,0,0.31260591111309366
2023,5,1,6,0,0.38708691552356095
2023,5,1,7,0,0.5183576858692632
2023,5,1,8,0,0.6154362704871116
2023,5,1,9,0,0.7143289110429197
2023,5,1,10,0,0.756755700321774
2023,5,1,11,0,0.7613018370029432
2023,5,1,12,0,0.7788099174803855
2023,5,1,13,0,0.7933256485981547
2023,5,1,14,0,0.7688907728024275
2023,5,1,15,0,0.7290206892922865
2023,5,1,16,0,0.6766196817150689
2023,5,1,17,0,0.5495518973564504
2023,5,1,18,0,0.45748207375240857
2023,5,1,19,0,0.3627062406497803
2023,5,1,20,0,0.3109427676791924
2023,5,1,21,0,0.29390782429415147
2023,5,1,22,0,0.3048492572791046
2023,5,1,23,0,0.2837361755883016
2023,5,2,0,0,0.2954358938724144
2023,5,2,1,0,0.2997937955726641
2023,5,2,2,0,0.2928227771063558
2023,5,2,3,0,0.2967402897212834
2023,5,2,4,0,0.31443986239224386
2023,5,2,5,0,0.3305372204017387
2023,5,2,6,0,0.4163432722936667
2023,5,2,7,0,0.5158164359895593
2023,5,2,8,0,0.6266715922757683
2023,5,2,9,0,0.7234228147342253
2023,5,2,10,0,0.7598565156013155
2023,5,2,11,0,0.7619842437435791
