Year,Month,Day,Hour,Minute,DNI(KWH)
2022,3,18,20,0,0.2821461924988548
2022,3,18,21,0,0.2893689781596122
2022,3,18,22,0,0.2895405340604186
2022,3,18,23,0,0.2942269166597988
2022,3,19,0,0,0.2747285527261483
2022,3,19,1,0,0.2846270600426572
2022,3,19,2,0,0.30330645878834267
2022,3,19,3,0,0.273046150904306
2022,3,19,4,0,0.2890399522445999
2022,3,19,5,0,0.31360609055676053
2022,3,19,6,0,0.390339292236305
2022,3,19,7,0,0.5196262735810782
2022,3,19,8,0,0.6339707666109015
2022,3,19,9,0,0.6869498319580528
2022,3,19,10,0,0.7647994899866178
2022,3,19,11,0,0.7476699294635286
2022,3,19,12,0,0.7593096292973697
2022,3,19,13,0,0.7638415291998852
2022,3,19,14,0,0.7467117489583365
2022,3,19,15,0,0.7180401624787095
2022,3,19,16,0,0.6602761460978971
2022,3,19,17,0,0.5348634651834397
2022,3,19,18,0,0.41299754218611046
2022,3,19,19,0,0.3633001089728261
2022,3,19,20,0,0.28205783452010186
2022,3,19,21,0,0.285167931175627
2022,3,19,22,0,0.290758544013543
2022,3,19,23,0,0.274254425816522
2022,3,20,0,0,0.28006467359075676
2022,3,20,1,0,0.2720383702988536
2022,3,20,2,0,0.2921898089325524
2022,3,20,3,0,0.29334363343895875
2022,3,20,4,0,0.2964829439207296
2022,3,20,5,0,0.29225923503435447
2022,3,20,6,0,0.3939965810445555
2022,3,20,7,0,0.5013171050932348
2022,3,20,8,0,0.5975613865611298
2022,3,20,9,0,0.6836390635544684
2022,3,20,10,0,0.7360796029707755
2022,3,20,11,0,0.7491522720991649
2022,3,20,12,0,0.755106830732752
2022,3,20,13,0,0.7476746597591781
2022,3,20,14,0,0.7466460558648705
2022,3,20,15,0,0.7404414032768336
2022,3,20,16,0,0.6694594807805522
2022,3,20,17,0,0.5449029654702707
2022,3,20,18,0,0.4275097501879532
2022,3,20,19,0,0.3511985475202346
2022,3,20,20,0,0.32029262688553595
2022,3,20,21,0,0.2742051104018997
2022,3,20,22,0,0.28485310628612454
2022,3,20,23,0,0.3139413459528721
2022,3,21,0,0,0.2906702797874469
2022,3,21,1,0,0.29710143241259657
2022,3,21,2,0,0.2848201415544402
2022,3,21,3,0,0.2685036335407963
2022,3,21,4,0,0.29589792635253126
2022,3,21,5,0,0.31071000603998156
2022,3,21,6,0,0.39664009330101885
2022,3,21,7,0,0.4924849260143762
2022,3,21,8,0,0.6321218794515567
2022,3,21,9,0,0.7113162559638898
2022,3,21,10,0,0.7595049757956691
2022,3,21,11,0,0.7659963279502928
2022,3,21,12,0,0.7577657728732143
2022,3,21,13,0,0.7662651125966817
2022,3,21,14,0,0.7523973538951703
2022,3,21,15,0,0.7327559277633413
2022,3,21,16,0,0.6464320201677876
2022,3,21,17,0,0.5593225950795055
2022,3,21,18,0,0.437042477672327
2022,3,21,19,0,0.3209228182040337
2022,3,21,20,0,0.3118435616550804
2022,3,21,21,0,0.25987485278232697
2022,3,21,22,0,0.2901972258509124
2022,3,21,23,0,0.28794632442576135
2022,3,22,0,0,0.2774600831156831
2022,3,22,1,0,0.27652142147088193
2022,3,22,2,0,0.2722900540817806
2022,3,22,3,0,0.28762693889248847
2022,3,22,4,0,0.3004505437001602
2022,3,22,5,0,0.30554142981552074
2022,3,22,6,0,0.3692377349005991
2022,3,22,7,0,0.49084300990294544
2022,3,22,8,0,0.6175124428861724
2022,3,22,9,0,0.7302482978754682
2022,3,22,10,0,0.7313891425491524
2022,3,22,11,0,0.7672599165953642
2022,3,22,12,0,0.7668387381155577
2022,3,22,13,0,0.7723885732980188
2022,3,22,14,0,0.7449495865242638
2022,3,22,15,0,0.7252937710432485
2022,3,22,16,0,0.6441580895109179
2022,3,22,17,0,0.5482196718365226
2022,3,22,18,0,0.4031378505640279
2022,3,22,19,0,0.34273688863621343
2022,3,22,20,0,0.30200441627083047
2022,3,22,21,0,0.26953068987418677
2022,3,22,22,0,0.27845863153790273
2022,3,22,23,0,0.29788475879780174
2022,3,23,0,0,0.2911434594438146
2022,3,23,1,0,0.28969106237314673
2022,3,23,2,0,0.29666486259736546
2022,3,23,3,0,0.26087363055076745
2022,3,23,4,0,0.2902592625502012
2022,3,23,5,0,0.31647672032912755
2022,3,23,6,0,0.3710312132185347
2022,3,23,7,0,0.48645925460141065
2022,3,23,8,0,0.6239865707023672
2022,3,23,9,0,0.7026035787692434
2022,3,23,10,0,0.7523033645697774
2022,3,23,11,0,0.748003355741149
2022,3,23,12,0,0.7833051270948191
2022,3,23,13,0,0.7742862540498539
2022,3,23,14,0,0.7492432319815965
2022,3,23,15,0,0.7128599072494334
2022,3,23,16,0,0.6650041855688215
2022,3,23,17,0,0.5247694288637302
2022,3,23,18,0,0.42558763504158975
2022,3,23,19,0,0.3469034514163971
2022,3,23,20,0,0.31596692989001707
2022,3,23,21,0,0.2958318630505168
2022,3,23,22,0,0.2797275852531169
2022,3,23,23,0,0.3049094178456152
2022,3,24,0,0,0.283306279799479
2022,3,24,1,0,0.3010679307107401
2022,3,24,2,0,0.2910488807423954
2022,3,24,3,0,0.28526121153865563
2022,3,24,4,0,0.2946789713445518
2022,3,24,5,0,0.3218733524122496
2022,3,24,6,0,0.38487209295507085
2022,3,24,7,0,0.5082595186694858
2022,3,24,8,0,0.6316816457307428
2022,3,24,9,0,0.7178237192322396
2022,3,24,10,0,0.7524950132267695
2022,3,24,11,0,0.7607065450915408
2022,3,24,12,0,0.7678924468227772
2022,3,24,13,0,0.7630800234260647
2022,3,24,14,0,0.77763279565318
2022,3,24,15,0,0.7133778989076401
2022,3,24,16,0,0.6447521023310129
2022,3,24,17,0,0.5485046294622719
2022,3,24,18,0,0.42476942012428354
2022,3,24,19,0,0.34759363517351605
2022,3,24,20,0,0.29604311125056537
2022,3,24,21,0,0.28940492869379614
2022,3,24,22,0,0.2909776679460043
2022,3,24,23,0,0.2912505818249877
2022,3,25,0,0,0.30233536404698197
2022,3,25,1,0,0.3024220153941544
2022,3,25,2,0,0.2855508784024848
2022,3,25,3,0,0.2886758243123744
2022,3,25,4,0,0.29225557378157513
2022,3,25,5,0,0.31785229169295226
2022,3,25,6,0,0.4170672145307704
2022,3,25,7,0,0.5046124001879186
2022,3,25,8,0,0.6191834685209688
2022,3,25,9,0,0.7209708767731289
2022,3,25,10,0,0.7508651275434809
2022,3,25,11,0,0.7371459509210251
2022,3,25,12,0,0.7634192422244379
2022,3,25,13,0,0.7575027309933584
2022,3,25,14,0,0.7502425036586088
2022,3,25,15,0,0.7402778523909987
2022,3,25,16,0,0.6591594809659547
2022,3,25,17,0,0.5487542218070662
2022,3,25,18,0,0.41639304604754107
2022,3,25,19,0,0.3336211127904516
2022,3,25,20,0,0.26921567459892703
2022,3,25,21,0,0.28068653612462174
2022,3,25,22,0,0.2970024353944735
2022,3,25,23,0,0.28257162782065687
2022,3,26,0,0,0.29813978864214874
2022,3,26,1,0,0.303074617271291
2022,3,26,2,0,0.29554167633346323
2022,3,26,3,0,0.27758978232329956
2022,3,26,4,0,0.2832879133909503
2022,3,26,5,0,0.310797204778587
2022,3,26,6,0,0.38385651109630614
2022,3,26,7,0,0.48574181349039697
2022,3,26,8,0,0.6116847422669238
2022,3,26,9,0,0.7335809329915144
2022,3,26,10,0,0.7592715531958503
2022,3,26,11,0,0.729980275347011
2022,3,26,12,0,0.7426651238217498
2022,3,26,13,0,0.765798614078463
2022,3,26,14,0,0.759628075652611
2022,3,26,15,0,0.7443352675884443
2022,3,26,16,0,0.6438120178060884
2022,3,26,17,0,0.5371478502841196
2022,3,26,18,0,0.4051477267428412
2022,3,26,19,0,0.3390041214789597
2022,3,26,20,0,0.3053228771816552
2022,3,26,21,0,0.29411348312374597
2022,3,26,22,0,0.2730677770470245
2022,3,26,23,0,0.2920487598942332
2022,3,27,0,0,0.26981055236848067
2022,3,27,1,0,0.2834071200975162
2022,3,27,2,0,0.2923126841865699
2022,3,27,3,0,0.2730176417646215
2022,3,27,4,0,0.2767133366013687
2022,3,27,5,0,0.29997158454870393
2022,3,27,6,0,0.39494908838800735
2022,3,27,7,0,0.4859791184751123
2022,3,27,8,0,0.6298938835996224
2022,3,27,9,0,0.708034832781946
2022,3,27,10,0,0.7410748917338753
2022,3,27,11,0,0.7412897182534395
2022,3,27,12,0,0.7762179487510179
2022,3,27,13,0,0.7594531735643645
2022,3,27,14,0,0.7702574155194434
2022,3,27,15,0,0.7237551972952299
2022,3,27,16,0,0.648720290060109
2022,3,27,17,0,0.5283458199572134
2022,3,27,18,0,0.42295334738932
2022,3,27,19,0,0.322345037067991
2022,3,27,20,0,0.29350986754112623
2022,3,27,21,0,0.28924109099088174
2022,3,27,22,0,0.2953547008361033
2022,3,27,23,0,0.3005606174753399
2022,3,28,0,0,0.3061573693845292
2022,3,28,1,0,0.3095112750650835
2022,3,28,2,0,0.2983722247758775
2022,3,28,3,0,0.3093665893474083
2022,3,28,4,0,0.29471678950881774
2022,3,28,5,0,0.32110030168843684
2022,3,28,6,0,0.37765144822313135
2022,3,28,7,0,0.4835992675549255
2022,3,28,8,0,0.6226235670608183
2022,3,28,9,0,0.7046060955299707
2022,3,28,10,0,0.7571389302629302
2022,3,28,11,0,0.7631513287430415
2022,3,28,12,0,0.7606391888819194
2022,3,28,13,0,0.7583718036901931
2022,3,28,14,0,0.7513242499370946
2022,3,28,15,0,0.7437121163711214
2022,3,28,16,0,0.657806315608125
2022,3,28,17,0,0.5375160739859067
2022,3,28,18,0,0.43145775409192216
2022,3,28,19,0,0.33236504447013065
2022,3,28,20,0,0.283788701625713
2022,3,28,21,0,0.27649225258693494
2022,3,28,22,0,0.28695630057702076
2022,3,28,23,0,0.3062344478431479
2022,3,29,0,0,0.3019758979406627
2022,3,29,1,0,0.28707772040086077
2022,3,29,2,0,0.28169616838256295
2022,3,29,3,0,0.30137391411705206
2022,3,29,4,0,0.28429527703901025
2022,3,29,5,0,0.3251598786888629
2022,3,29,6,0,0.3770333537476877
2022,3,29,7,0,0.5089112288561078
2022,3,29,8,0,0.6196656749254869
2022,3,29,9,0,0.705975347810235
2022,3,29,10,0,0.7499379391701798
2022,3,29,11,0,0.7609896741919999
2022,3,29,12,0,0.7558105278558469
2022,3,29,13,0,0.7715764251542004
2022,3,29,14,0,0.7646881796754614
2022,3,29,15,0,0.7280380095464181
2022,3,29,16,0,0.6709605523764365
2022,3,29,17,0,0.5215260993533595
2022,3,29,18,0,0.4195315784866693
2022,3,29,19,0,0.3464493030273442
2022,3,29,20,0,0.30467512789130746
2022,3,29,21,0,0.27225876832726775
2022,3,29,22,0,0.28862123232836034
2022,3,29,23,0,0.28547826180434754
2022,3,30,0,0,0.2935478312289366
2022,3,30,1,0,0.3190650421750519
2022,3,30,2,0,0.2658868376309713
2022,3,30,3,0,0.26588047917814356
2022,3,30,4,0,0.30222222023056255
2022,3,30,5,0,0.3213703907448852
2022,3,30,6,0,0.39345688322735406
2022,3,30,7,0,0.5130927506788954
2022,3,30,8,0,0.6066975680826437
2022,3,30,9,0,0.7092583974411921
2022,3,30,10,0,0.7588265822677004
2022,3,30,11,0,0.7507616189016478
2022,3,30,12,0,0.756047948506844
2022,3,30,13,0,0.7608714881483393
2022,3,30,14,0,0.7531816933126249
2022,3,30,15,0,0.7445492714168163
2022,3,30,16,0,0.6596544888607465
2022,3,30,17,0,0.5278347580801692
2022,3,30,18,0,0.4534079427813752
2022,3,30,19,0,0.34344516070424846
2022,3,30,20,0,0.3087691550285159
2022,3,30,21,0,0.2705303066515575
2022,3,30,22,0,0.26816529168735426
2022,3,30,23,0,0.3066174063800466
2022,3,31,0,0,0.3141359550554501
2022,3,31,1,0,0.2990119244334757
2022,3,31,2,0,0.2940677847924863
2022,3,31,3,0,0.28562562820716086
2022,3,31,4,0,0.29895933924788204
2022,3,31,5,0,0.3193599562584777
2022,3,31,6,0,0.39326298819792255
2022,3,31,7,0,0.48223495100941033
2022,3,31,8,0,0.6135025601109549
2022,3,31,9,0,0.7011166577869881
2022,3,31,10,0,0.7598184666867284
2022,3,31,11,0,0.7592950773629716
2022,3,31,12,0,0.7787007159969239
2022,3,31,13,0,0.7852837868277424
2022,3,31,14,0,0.7576311589518171
2022,3,31,15,0,0.7550532245995366
2022,3,31,16,0,0.6658686094892213
2022,3,31,17,0,0.5529592846554061
2022,3,31,18,0,0.43525820071968246
2022,3,31,19,0,0.333120984474972
2022,3,31,20,0,0.30264334552414235
2022,3,31,21,0,0.2921060540808941
2022,3,31,22,0,0.2786984542670418
2022,3,31,23,0,0.30398036409117357
2022,4,1,0,0,0.30671371930976377
2022,4,1,1,0,0.2909355968161415
2022,4,1,2,0,0.28318736539421907
2022,4,1,3,0,0.28638259332087
2022,4,1,4,0,0.2954852696491325
2022,4,1,5,0,0.32079338196313617
2022,4,1,6,0,0.3819552004835199
2022,4,1,7,0,0.5071212696286499
2022,4,1,8,0,0.6363131542248796
2022,4,1,9,0,0.7252567585753754
2022,4,1,10,0,0.7755947184945596
2022,4,1,11,0,0.7778878302994251
2022,4,1,12,0,0.7820734389424269
2022,4,1,13,0,0.7542449152736832
2022,4,1,14,0,0.7689920878135325
2022,4,1,15,0,0.7389825967938947
2022,4,1,16,0,0.67194663546797
2022,4,1,17,0,0.5307615644419943
2022,4,1,18,0,0.4326725136779953
2022,4,1,19,0,0.3616395252330985
2022,4,1,20,0,0.30507514265921865
2022,4,1,21,0,0.3176740520921335
2022,4,1,22,0,0.278132516343584
2022,4,1,23,0,0.28528326467390885
2022,4,2,0,0,0.2828213696048235
2022,4,2,1,0,0.2956409764032181
2022,4,2,2,0,0.298221079973012
2022,4,2,3,0,0.28423632076141725
2022,4,2,4,0,0.26631797807292545
2022,4,2,5,0,0.3468314594518829
2022,4,2,6,0,0.39505765043110597
2022,4,2,7,0,0.5046078320892312
2022,4,2,8,0,0.6377901932355297
2022,4,2,9,0,0.716331360816114
2022,4,2,10,0,0.7670074876643617
2022,4,2,11,0,0.7657026731269171
2022,4,2,12,0,0.7583126963541504
2022,4,2,13,0,0.7757739289377789
2022,4,2,14,0,0.7771469927272734
2022,4,2,15,0,0.7208474430181868
2022,4,2,16,0,0.6358489482513187
2022,4,2,17,0,0.5293912803021152
2022,4,2,18,0,0.43006067267723563
2022,4,2,19,0,0.33240449011066286
2022,4,2,20,0,0.29473322277145886
2022,4,2,21,0,0.3005745811485677
2022,4,2,22,0,0.30110644269849685
2022,4,2,23,0,0.2817872196472701
2022,4,3,0,0,0.28093355234540923
2022,4,3,1,0,0.30306227535591557
2022,4,3,2,0,0.2930628605632263
2022,4,3,3,0,0.3002064445769941
2022,4,3,4,0,0.2901741418932733
2022,4,3,5,0,0.3216630516098854
2022,4,3,6,0,0.3899519395957519
2022,4,3,7,0,0.5090841193299126
2022,4,3,8,0,0.62017910674659
2022,4,3,9,0,0.7019405054542612
2022,4,3,10,0,0.7509055661392037
2022,4,3,11,0,0.7597862633640604
2022,4,3,12,0,0.7431653160517896
2022,4,3,13,0,0.7571155822196944
2022,4,3,14,0,0.7595944091158363
2022,4,3,15,0,0.7260628789784782
2022,4,3,16,0,0.6766344401554135
2022,4,3,17,0,0.5497747048377652
2022,4,3,18,0,0.45749195829320183
2022,4,3,19,0,0.34132911688223044
2022,4,3,20,0,0.2972365501828768
2022,4,3,21,0,0.2797275561032269
2022,4,3,22,0,0.2990699571224329
2022,4,3,23,0,0.29626293219413813
2022,4,4,0,0,0.29800508249541546
2022,4,4,1,0,0.2989406723516574
2022,4,4,2,0,0.2991455548135888
2022,4,4,3,0,0.2961551783450772
2022,4,4,4,0,0.3027037198085715
2022,4,4,5,0,0.3239538418470094
2022,4,4,6,0,0.3746093920545636
2022,4,4,7,0,0.47724722092400346
2022,4,4,8,0,0.6419553363935622
2022,4,4,9,0,0.7177625519709467
2022,4,4,10,0,0.7414536790751234
2022,4,4,11,0,0.7668702256034644
2022,4,4,12,0,0.7755520586868059
2022,4,4,13,0,0.7686147104317729
2022,4,4,14,0,0.7815447962369816
2022,4,4,15,0,0.7482593162758119
2022,4,4,16,0,0.6502075791806734
2022,4,4,17,0,0.5491308929275558
2022,4,4,18,0,0.4116151694474273
2022,4,4,19,0,0.34987518217837527
2022,4,4,20,0,0.3135065543216888
2022,4,4,21,0,0.28215694185872214
2022,4,4,22,0,0.2770659029947522
2022,4,4,23,0,0.2915258857198303
2022,4,5,0,0,0.29946908517599224
2022,4,5,1,0,0.3026043591977509
2022,4,5,2,0,0.30605972932765346
2022,4,5,3,0,0.3064280334638641
2022,4,5,4,0,0.28609708330923456
2022,4,5,5,0,0.32823137537288277
2022,4,5,6,0,0.40409421543736485
2022,4,5,7,0,0.5186872943937343
2022,4,5,8,0,0.6183032811582475
2022,4,5,9,0,0.7147739710013461
2022,4,5,10,0,0.751377333366128
2022,4,5,11,0,0.762906982822239
2022,4,5,12,0,0.783839231250566
2022,4,5,13,0,0.7676219439776817
2022,4,5,14,0,0.7833779984613509
2022,4,5,15,0,0.7450204695848874
2022,4,5,16,0,0.6757627199707582
2022,4,5,17,0,0.5427920567222226
2022,4,5,18,0,0.3960239015580623
2022,4,5,19,0,0.3482787000322326
2022,4,5,20,0,0.2852583831923962
2022,4,5,21,0,0.28054572367983793
2022,4,5,22,0,0.2965289083301282
2022,4,5,23,0,0.3045253243849974
2022,4,6,0,0,0.29496464572285774
2022,4,6,1,0,0.29908201397801387
2022,4,6,2,0,0.29685998064869085
2022,4,6,3,0,0.2753270216763063
2022,4,6,4,0,0.26957561985203626
2022,4,6,5,0,0.35165582043228294
2022,4,6,6,0,0.41809546454464896
2022,4,6,7,0,0.5167582654919078
2022,4,6,8,0,0.6285305953886983
2022,4,6,9,0,0.73716725510173
2022,4,6,10,0,0.7512864741572483
2022,4,6,11,0,0.7572840348491384
2022,4,6,12,0,0.7569339916090517
2022,4,6,13,0,0.7771567154189388
2022,4,6,14,0,0.7923399422499235
2022,4,6,15,0,0.7403736196334278
2022,4,6,16,0,0.6552945885577905
2022,4,6,17,0,0.5421696870097639
2022,4,6,18,0,0.4385291789449452
2022,4,6,19,0,0.3476186407225245
2022,4,6,20,0,0.3145789407113607
2022,4,6,21,0,0.30057659982989093
2022,4,6,22,0,0.3055688441596421
2022,4,6,23,0,0.295501585213743
2022,4,7,0,0,0.2877787298008452
2022,4,7,1,0,0.29952027972261674
2022,4,7,2,0,0.3046137577343911
2022,4,7,3,0,0.3043844360579912
2022,4,7,4,0,0.2934018686366796
2022,4,7,5,0,0.32495585074664346
2022,4,7,6,0,0.42200248039380744
2022,4,7,7,0,0.5049996369178972
2022,4,7,8,0,0.6066795632481373
2022,4,7,9,0,0.7224282056830493
2022,4,7,10,0,0.8001932501053953
2022,4,7,11,0,0.7526411930680017
2022,4,7,12,0,0.7806622858857059
2022,4,7,13,0,0.7733462497612931
2022,4,7,14,0,0.7627598219716029
2022,4,7,15,0,0.7433861563245815
2022,4,7,16,0,0.6527526289517217
2022,4,7,17,0,0.562734609335152
2022,4,7,18,0,0.4118473914761109
2022,4,7,19,0,0.3601290764899844
2022,4,7,20,0,0.3004371405330178
2022,4,7,21,0,0.28107434943135
2022,4,7,22,0,0.3151568703863243
2022,4,7,23,0,0.3081422678950163
2022,4,8,0,0,0.3190084396596559
2022,4,8,1,0,0.329181324924302
2022,4,8,2,0,0.30907153699138773
2022,4,8,3,0,0.292051064164946
2022,4,8,4,0,0.30306802703568153
2022,4,8,5,0,0.35364132335775517
2022,4,8,6,0,0.3978031320229671
2022,4,8,7,0,0.5166176824039517
2022,4,8,8,0,0.6475946559880081
2022,4,8,9,0,0.7094881496660735
2022,4,8,10,0,0.7658402615394155
2022,4,8,11,0,0.7754130887154808
2022,4,8,12,0,0.7515479894668523
2022,4,8,13,0,0.8084694839971629
2022,4,8,14,0,0.7798707832722889
2022,4,8,15,0,0.7412048355617687
2022,4,8,16,0,0.6701390781776524
2022,4,8,17,0,0.5585638321388273
2022,4,8,18,0,0.45028994432640185
2022,4,8,19,0,0.3519592934227818
2022,4,8,20,0,0.3224233582228734
2022,4,8,21,0,0.29861840528405237
2022,4,8,22,0,0.2875367262791374
2022,4,8,23,0,0.3053626665669044
2022,4,9,0,0,0.3004959649255859
2022,4,9,1,0,0.29803774177306386
2022,4,9,2,0,0.29195164261869194
2022,4,9,3,0,0.29245937802446553
2022,4,9,4,0,0.30040505541790696
2022,4,9,5,0,0.34314179321608407
2022,4,9,6,0,0.41367645371974815
2022,4,9,7,0,0.5144387494408957
2022,4,9,8,0,0.6375678029887558
2022,4,9,9,0,0.7187423277490895
2022,4,9,10,0,0.7643031781919658
2022,4,9,11,0,0.7567672362067399
2022,4,9,12,0,0.7606167783271325
2022,4,9,13,0,0.76474492004864
2022,4,9,14,0,0.7652408422625679
2022,4,9,15,0,0.7049559543226924
2022,4,9,16,0,0.6603732561726693
2022,4,9,17,0,0.5401037356622552
2022,4,9,18,0,0.44869630047795667
2022,4,9,19,0,0.32484976873071686
2022,4,9,20,0,0.3135849042218092
2022,4,9,21,0,0.30004014285980984
2022,4,9,22,0,0.3113257818821486
2022,4,9,23,0,0.31629062612587044
2022,4,10,0,0,0.2714881720571735
2022,4,10,1,0,0.2954588176391631
2022,4,10,2,0,0.3177093833507721
2022,4,10,3,0,0.2986227660083162
2022,4,10,4,0,0.30484783901336754
2022,4,10,5,0,0.33313944589425093
2022,4,10,6,0,0.3914363579641292
2022,4,10,7,0,0.518100452460861
2022,4,10,8,0,0.6254714500792181
2022,4,10,9,0,0.7286387323396087
2022,4,10,10,0,0.7363299937880228
2022,4,10,11,0,0.7907635456356371
2022,4,10,12,0,0.7772449404188837
2022,4,10,13,0,0.7790698668513718
2022,4,10,14,0,0.767474571069139
2022,4,10,15,0,0.7454594291401799
2022,4,10,16,0,0.676900195722165
2022,4,10,17,0,0.5335796122714604
2022,4,10,18,0,0.4443768323574298
2022,4,10,19,0,0.35842661091782807
2022,4,10,20,0,0.31798517405004717
2022,4,10,21,0,0.32789077113657816
2022,4,10,22,0,0.3218568643194189
2022,4,10,23,0,0.2968659758967954
2022,4,11,0,0,0.3101767219734951
2022,4,11,1,0,0.3274652159812729
2022,4,11,2,0,0.3180218403401821
2022,4,11,3,0,0.3227489047377448
2022,4,11,4,0,0.30025081298167927
2022,4,11,5,0,0.34012568218731787
2022,4,11,6,0,0.40045310838498566
2022,4,11,7,0,0.5244404695642818
2022,4,11,8,0,0.6343821525231087
2022,4,11,9,0,0.7360722087107948
2022,4,11,10,0,0.7744748608487397
2022,4,11,11,0,0.7624656456999267
2022,4,11,12,0,0.7846384205208876
2022,4,11,13,0,0.7726725819827648
2022,4,11,14,0,0.7776388193863829
2022,4,11,15,0,0.7711211439137515
2022,4,11,16,0,0.6544698179133317
2022,4,11,17,0,0.5515563134910472
2022,4,11,18,0,0.4511099681877438
2022,4,11,19,0,0.3543291246361134
2022,4,11,20,0,0.31172713551369186
2022,4,11,21,0,0.3133780504659815
2022,4,11,22,0,0.30987092074287503
2022,4,11,23,0,0.31000655754552053
2022,4,12,0,0,0.3049856586366007
2022,4,12,1,0,0.304049999063028
2022,4,12,2,0,0.3159427237648512
2022,4,12,3,0,0.29578242184819215
2022,4,12,4,0,0.3093158918109883
2022,4,12,5,0,0.34047614692632067
2022,4,12,6,0,0.4120044522978673
2022,4,12,7,0,0.5033666780100327
2022,4,12,8,0,0.6293439430338124
2022,4,12,9,0,0.7293251290350669
2022,4,12,10,0,0.7729941840321258
2022,4,12,11,0,0.774510335857816
2022,4,12,12,0,0.7717818016245278
2022,4,12,13,0,0.7767757191394149
2022,4,12,14,0,0.7689004286426907
2022,4,12,15,0,0.7565814444803038
2022,4,12,16,0,0.6753011892512314
2022,4,12,17,0,0.5531977362255651
2022,4,12,18,0,0.4302650621337934
2022,4,12,19,0,0.34647656372519237
2022,4,12,20,0,0.3243946588754722
2022,4,12,21,0,0.3055727874782896
2022,4,12,22,0,0.30747051169650286
2022,4,12,23,0,0.314464941633213
2022,4,13,0,0,0.3176865489549773
2022,4,13,1,0,0.322280595699424
2022,4,13,2,0,0.30073650526614076
2022,4,13,3,0,0.31716611798697303
2022,4,13,4,0,0.31158137367209704
2022,4,13,5,0,0.3131925561827059
2022,4,13,6,0,0.4170642940479242
2022,4,13,7,0,0.5126793462391566
2022,4,13,8,0,0.6173850884584545
2022,4,13,9,0,0.7268478562399455
2022,4,13,10,0,0.7716225963661885
2022,4,13,11,0,0.8071920608005073
2022,4,13,12,0,0.7646255760152799
2022,4,13,13,0,0.8012800240843575
2022,4,13,14,0,0.78208002275646
2022,4,13,15,0,0.7500110372415429
2022,4,13,16,0,0.6774503611584393
2022,4,13,17,0,0.5599915285426216
2022,4,13,18,0,0.41998005832265206
2022,4,13,19,0,0.34027199437910255
2022,4,13,20,0,0.32800342491210516
2022,4,13,21,0,0.3194610639172999
2022,4,13,22,0,0.291224281438487
2022,4,13,23,0,0.31248722139826607
2022,4,14,0,0,0.3067562258789268
2022,4,14,1,0,0.3185140514752689
2022,4,14,2,0,0.3117525557658172
2022,4,14,3,0,0.2979607294114224
2022,4,14,4,0,0.3034213599211502
2022,4,14,5,0,0.3308791776231247
2022,4,14,6,0,0.39667821082812693
2022,4,14,7,0,0.5061842109108394
2022,4,14,8,0,0.648846002018275
2022,4,14,9,0,0.7350159061097747
2022,4,14,10,0,0.7571237125887124
2022,4,14,11,0,0.7934782812008656
2022,4,14,12,0,0.7999865135204098
2022,4,14,13,0,0.7915519786302829
2022,4,14,14,0,0.7906144304021938
2022,4,14,15,0,0.751949653389219
2022,4,14,16,0,0.6930632755025447
2022,4,14,17,0,0.575781446980126
2022,4,14,18,0,0.45966365727674535
2022,4,14,19,0,0.3599215122123548
2022,4,14,20,0,0.3377195625928658
2022,4,14,21,0,0.3279888671445729
2022,4,14,22,0,0.2993698245353493
2022,4,14,23,0,0.3155652592142309
2022,4,15,0,0,0.32550734395404063
2022,4,15,1,0,0.3504089979788132
2022,4,15,2,0,0.3005177552547338
2022,4,15,3,0,0.3101307517839114
2022,4,15,4,0,0.31106910704735247
2022,4,15,5,0,0.3430746758609626
2022,4,15,6,0,0.4130745037993468
2022,4,15,7,0,0.5102405219705686
2022,4,15,8,0,0.6694753307396674
2022,4,15,9,0,0.717634804444533
2022,4,15,10,0,0.7837757428225451
2022,4,15,11,0,0.7788468054364059
2022,4,15,12,0,0.7768554316514052
2022,4,15,13,0,0.780870737232975
2022,4,15,14,0,0.7799122521387964
2022,4,15,15,0,0.747231572484005
2022,4,15,16,0,0.6780011918730354
2022,4,15,17,0,0.577011869613835
2022,4,15,18,0,0.42717337504813774
2022,4,15,19,0,0.38071430497991593
2022,4,15,20,0,0.31135493015994764
2022,4,15,21,0,0.30808335389876157
2022,4,15,22,0,0.3296787843507038
2022,4,15,23,0,0.3228532837762763
2022,4,16,0,0,0.3175552611224373
2022,4,16,1,0,0.2985925660288692
2022,4,16,2,0,0.31980665855842794
2022,4,16,3,0,0.30457092131906216
2022,4,16,4,0,0.30033518803523573
2022,4,16,5,0,0.3485232564321423
2022,4,16,6,0,0.40015816159225515
2022,4,16,7,0,0.5259309574480834
2022,4,16,8,0,0.6490193965173523
2022,4,16,9,0,0.7223263253780724
2022,4,16,10,0,0.7976934197762525
2022,4,16,11,0,0.7800876329603028
2022,4,16,12,0,0.7873957867060489
2022,4,16,13,0,0.7844476891826848
2022,4,16,14,0,0.7720819840218641
2022,4,16,15,0,0.7452455692992301
2022,4,16,16,0,0.6856696533015257
2022,4,16,17,0,0.5729384166800566
2022,4,16,18,0,0.4360868065805242
2022,4,16,19,0,0.3480288349640796
2022,4,16,20,0,0.322120397166318
2022,4,16,21,0,0.31905373049657365
2022,4,16,22,0,0.31283028165933063
2022,4,16,23,0,0.31554336810905165
2022,4,17,0,0,0.303832983779581
